Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2008,4.43,0.49,0.13,1.18,0.0,0.0,0.13,0.11,0.18
12M 2009,2.04,0.36,0.17,1.34,0.0,0.0,0.16,0.13,0.34
12M 2010,1.46,0.63,0.15,1.67,0.0,0.0,0.14,0.09,0.67
12M 2011,1.32,0.67,0.32,2.04,0.0,0.0,0.29,0.16,1.04
12M 2012,1.63,0.52,0.42,1.64,0.0,0.0,0.39,0.26,0.64
12M 2013,2.33,1.85,0.49,2.02,0.0,0.0,0.43,0.24,0.83
12M 2014,1.29,0.95,0.49,1.84,0.0,0.0,0.49,0.27,0.8
12M 2015,1.16,0.84,0.65,2.31,0.0,0.0,0.61,0.28,1.26
12M 2016,1.03,0.8,0.88,2.79,0.0,0.0,0.85,0.31,1.76
12M 2017,0.8,0.78,5.38,13.46,0.0,0.0,4.92,0.4,11.93
12M 2018,0.62,0.6,-1.73,-3.99,-0.0,0.0,-1.59,0.43,-5.2
12M 2019,0.45,0.43,-2.27,-2.95,-0.0,0.0,-2.2,0.77,-4.18
12M 2020,0.24,0.23,-1.17,-1.09,-0.0,0.0,-1.13,1.07,-2.22
12M 2021,0.32,0.31,-0.94,-1.11,-0.0,0.0,-0.91,0.85,-2.23
12M 2022,0.23,0.21,-0.48,-0.79,-0.0,0.0,-0.43,0.61,-1.91
12M 2023,0.28,0.26,-0.43,-0.82,-0.0,0.0,-0.33,0.52,-1.94
12M 2024,0.27,0.25,-0.42,-0.82,-0.0,0.0,-0.29,0.51,-1.94
