Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2013,1.05,0.82,3.87,9.03,0.17,0.02,2.57,0.43,7.53
12M 2014,1.07,0.77,3.12,7.37,0.0,0.0,2.07,0.42,5.85
12M 2015,1.13,0.8,1.61,4.16,0.0,0.0,1.19,0.39,2.88
12M 2016,1.17,0.89,1.79,4.45,0.0,0.0,1.33,0.4,3.18
12M 2017,1.14,0.84,2.39,5.46,0.0,0.0,1.83,0.44,4.12
12M 2018,1.4,1.06,3.34,6.38,0.0,0.0,2.37,0.52,4.96
12M 2019,1.17,0.82,2.9,5.79,0.0,0.0,2.38,0.5,4.63
12M 2020,0.93,0.77,13.98,28.92,0.0,0.0,10.51,0.48,26.62
12M 2021,0.87,0.73,-10.88,-28.7,-0.0,0.0,-7.44,0.38,-28.34
12M 2022,0.89,0.69,-26.93,-84.55,-0.0,0.0,-17.4,0.32,-81.31
12M 2023,1.06,0.85,10.93,26.43,0.0,0.0,7.45,0.41,24.51
12M 2024,1.14,0.86,3.57,11.85,0.0,0.0,1.78,0.3,10.34
