Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2008,,,,,,3.96,,48.2,,2.23,,0.67,2.08,2.08,3.17
12M 2009,86.65,7.42,33.39,60.68,4.21,5.47,49.21,42.84,2.2,2.22,0.63,0.63,2.72,2.72,1.97
12M 2010,87.93,7.48,50.06,45.35,4.15,3.88,48.8,53.53,1.74,1.65,0.6,0.63,3.02,3.02,2.0
12M 2011,75.65,7.16,42.14,40.67,4.82,5.61,51.01,53.13,1.27,1.18,0.56,0.57,6.12,6.12,1.36
12M 2012,48.88,4.84,27.29,26.43,7.47,8.99,75.41,98.97,1.16,1.1,0.51,0.52,4.05,4.05,1.57
12M 2013,53.59,2.86,21.48,34.97,6.81,6.85,127.5,128.78,1.14,1.01,0.5,0.48,5.56,5.56,1.5
12M 2014,62.58,3.97,29.33,37.22,5.83,8.3,91.85,86.6,0.9,0.88,0.4,0.41,-18.86,-18.86,0.9
12M 2015,47.15,4.55,54.03,-2.33,7.74,8.25,80.2,85.8,0.82,0.79,0.37,0.37,12.11,12.11,1.18
12M 2016,36.22,4.36,53.0,-12.42,10.08,10.23,83.64,73.0,0.84,0.82,0.37,0.34,-11.35,-11.35,0.89
12M 2017,31.32,4.76,44.35,-8.27,11.66,12.25,76.67,82.02,0.75,0.72,0.33,0.33,43.48,43.48,1.04
12M 2018,30.49,4.87,31.99,3.37,11.97,11.29,74.88,69.01,0.68,0.65,0.32,0.3,-5.31,-5.31,0.8
12M 2019,30.86,5.64,28.23,8.27,11.83,11.86,64.73,56.38,0.61,0.58,0.32,0.34,81.38,81.38,1.03
12M 2020,78.41,9.81,46.03,42.19,4.66,4.66,37.19,35.69,0.17,0.16,0.1,0.1,-0.37,-0.37,0.3
12M 2021,46.59,9.5,31.06,25.03,7.83,9.72,38.42,40.84,0.15,0.15,0.09,0.09,-2.39,-2.39,0.85
12M 2022,13.37,5.67,10.17,8.87,27.29,24.32,64.42,68.59,0.38,0.38,0.23,0.24,-2.58,-2.58,0.6
12M 2023,13.68,3.83,6.22,11.29,26.68,21.58,95.28,94.59,0.51,0.51,0.33,0.33,-7.13,-7.13,0.74
12M 2024,14.66,4.04,8.71,9.99,24.9,27.85,90.37,83.28,0.51,0.5,0.35,0.35,-7.23,-7.23,0.69
