Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2007,,,,,,,,,,,,,,,0.0
12M 2008,,,,,,,,,10.09,1.92,0.18,0.03,,,0.0
12M 2009,,,,,,,,,9.2,8.94,0.16,0.15,,,0.0
12M 2010,,,,,,,,,9.17,7.69,0.16,0.14,,,0.0
12M 2011,,,,,,,,,7.92,7.46,0.14,0.13,,,0.0
12M 2012,,,,,,,,,7.32,4.64,0.13,0.12,,,0.0
12M 2013,,,,,,,,,7.29,6.89,0.13,0.13,,,0.0
12M 2014,,,,,,,,,1.09,1.08,0.02,0.02,,,0.0
12M 2015,,,,,,,,,4.85,4.91,0.09,0.08,,,0.0
12M 2016,,,,,,,,,5.2,4.5,0.08,0.08,,,0.0
12M 2017,,,,,,,,,5.51,5.57,0.08,0.07,,,0.0
12M 2018,,,,,,,,,6.14,6.27,0.08,0.08,,,0.0
12M 2019,,,,,,,,,6.72,6.85,0.07,0.06,,,0.0
12M 2020,,,,,,,,,5.92,6.1,0.06,0.06,,,0.0
12M 2021,,,,,,,,,5.83,6.17,0.06,0.06,,,0.0
12M 2022,,,,,,,,,7.73,8.0,0.06,0.06,,,0.0
12M 2023,,,,,,,,,10.31,10.42,0.07,0.07,,,0.0
12M 2024,,,,,,,,,11.76,11.93,0.07,0.07,,,0.0
