Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2008,,,,,,17.09,,8.56,,1.62,,0.99,6.53,6.53,2.21
12M 2009,23.06,51.5,46.98,27.58,15.83,12.52,7.09,6.78,1.33,1.44,0.86,0.87,4.37,4.37,2.16
12M 2010,23.26,44.05,49.51,17.8,15.69,16.75,8.29,8.0,1.79,1.86,1.05,1.06,9.37,9.37,1.44
12M 2011,20.93,45.35,52.64,13.64,17.44,15.65,8.05,6.72,1.92,1.94,1.11,1.09,5.6,5.6,1.99
12M 2012,22.21,43.84,60.0,6.05,16.43,15.21,8.33,8.1,1.91,1.88,1.13,1.1,8.78,8.9,1.53
12M 2013,22.1,38.86,66.05,-5.09,16.52,14.02,9.39,8.87,2.2,1.99,1.26,1.16,11.4,11.4,1.35
12M 2014,20.62,39.53,69.96,-9.81,17.7,18.65,9.23,8.77,1.83,1.76,1.08,1.06,12.39,12.39,1.4
12M 2015,19.29,57.0,86.81,-10.52,18.92,18.75,6.4,6.03,0.95,0.86,0.63,0.59,31.81,31.81,1.11
12M 2016,18.4,48.84,72.98,-5.74,19.84,13.64,7.47,7.34,1.21,1.25,0.8,0.79,10.55,10.55,1.34
12M 2017,26.09,42.71,79.75,-10.95,13.99,11.67,8.55,8.37,1.48,1.46,0.78,0.7,3.84,3.84,1.72
12M 2018,26.66,40.94,83.44,-15.84,13.69,10.51,8.92,7.62,1.53,1.29,0.58,0.43,3.46,3.46,1.75
12M 2019,38.86,58.48,126.28,-28.94,9.39,10.42,6.24,6.16,0.97,0.95,0.34,0.34,3.38,3.38,1.65
12M 2020,36.5,58.49,141.82,-46.83,10.0,10.66,6.24,6.33,0.93,0.88,0.33,0.31,2.52,2.52,1.87
12M 2021,28.4,50.31,115.13,-36.42,12.85,11.87,7.25,6.03,1.18,1.18,0.38,0.35,1.3,1.3,3.15
12M 2022,30.86,51.78,88.7,-6.06,11.83,10.77,7.05,6.65,1.06,1.0,0.32,0.31,1.35,1.35,3.7
12M 2023,32.85,63.0,94.15,1.7,11.11,9.86,5.79,5.84,0.93,0.92,0.28,0.28,1.1,1.1,3.19
12M 2024,43.76,79.37,116.5,6.63,8.34,8.67,4.6,4.84,0.74,0.71,0.23,0.23,1.14,1.14,2.44
