Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2015,1.55,1.54,2.37,6.33,0.0,0.0,1.28,0.37,5.15
12M 2016,1.04,0.65,1.24,3.74,0.0,0.0,0.74,0.33,2.61
12M 2017,2.11,1.41,0.15,2.04,0.0,0.0,-0.02,0.07,1.01
12M 2018,1.83,1.25,0.25,2.19,0.0,0.0,0.01,0.12,1.2
12M 2019,1.43,0.72,0.36,2.11,0.0,0.0,0.2,0.17,1.14
12M 2020,1.13,0.75,0.76,2.38,0.0,0.0,0.54,0.32,1.43
12M 2021,1.4,1.01,0.57,2.07,0.0,0.0,0.39,0.28,1.14
12M 2022,1.82,1.43,0.53,1.85,0.0,0.0,0.22,0.29,0.92
12M 2023,1.76,1.53,0.0,1.65,0.0,0.0,-0.21,0.0,0.71
12M 2024,2.27,2.04,0.97,2.38,0.0,0.0,0.64,0.41,1.31
