Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2013,,,,,,,,,,,,,,,1.42
12M 2014,100.26,267.67,47.62,320.31,3.64,,1.36,,1.7,,0.56,,2.01,,1.83
12M 2015,57.84,176.55,31.57,202.82,6.31,12.2,2.07,3.78,2.82,5.52,0.86,1.51,1.87,1.87,2.31
12M 2016,65.97,137.66,36.17,167.46,5.53,5.53,2.65,2.41,4.04,4.13,0.95,0.87,1.97,1.97,2.21
12M 2017,70.2,148.85,48.07,170.98,5.2,5.36,2.45,2.1,3.26,3.2,0.8,0.75,2.18,2.18,1.78
12M 2018,78.9,181.52,69.32,191.1,4.63,3.65,2.01,1.71,2.54,2.5,0.69,0.66,2.12,2.12,1.75
12M 2019,112.68,296.58,108.82,300.44,3.24,3.8,1.23,1.02,1.9,1.91,0.5,0.49,1.61,1.61,1.7
12M 2020,150.97,336.61,122.17,365.41,2.42,2.48,1.08,1.09,1.23,1.25,0.34,0.35,2.24,2.24,1.32
12M 2021,100.61,320.44,138.38,282.67,3.63,4.06,1.14,1.13,1.76,1.77,0.55,0.58,3.15,3.15,1.39
12M 2022,86.17,271.04,109.1,248.11,4.24,3.78,1.35,1.37,2.14,2.16,0.69,0.69,3.46,3.46,1.4
12M 2023,67.07,180.15,58.75,188.47,5.44,5.46,2.03,1.88,3.37,3.39,1.0,0.96,4.24,4.24,1.47
12M 2024,73.59,147.03,44.27,176.35,4.96,4.55,2.48,2.66,3.74,3.77,1.12,1.14,3.85,3.85,1.89
