Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2008,,,,,,,,,,,,,1.01,,2.96
12M 2009,34.82,33.96,28.35,40.43,10.48,9.63,10.75,13.67,0.2,0.18,0.18,0.18,-7.35,-7.35,0.57
12M 2010,30.34,14.73,37.48,7.59,12.03,7.2,24.78,46.31,0.25,0.25,0.24,0.24,-1.62,-1.62,0.22
12M 2011,29.39,7.33,38.84,-2.12,12.42,12.8,49.81,56.97,0.31,0.31,0.29,0.3,-1.84,-1.84,0.15
12M 2012,29.88,5.18,49.0,-13.94,12.21,12.4,70.49,56.18,0.31,0.32,0.29,0.29,-1.89,-1.89,0.36
12M 2013,24.65,6.97,88.54,-56.92,14.81,17.91,52.35,52.86,0.3,0.31,0.28,0.29,-1.36,-1.36,0.17
12M 2014,24.17,28.18,168.6,-116.25,15.1,16.88,12.95,11.9,0.18,0.19,0.17,0.18,-0.71,-0.71,0.18
12M 2015,34343.81,42029.99,210168.05,-133794.25,0.01,0.01,0.01,0.01,,,,,,,0.19
12M 2016,30.67,37.52,251.75,-183.56,11.9,19.4,9.73,10.77,0.23,0.24,0.21,0.23,-0.86,-0.86,0.18
12M 2017,15.93,35.8,293.6,-241.87,22.91,51.65,10.2,10.39,0.18,0.19,0.17,0.18,-0.54,-0.54,0.13
12M 2018,44.54,43.38,392.58,-304.66,8.2,7.72,8.41,8.01,0.24,0.26,0.22,0.23,-0.46,-0.46,0.16
12M 2019,68.44,56.77,574.37,-449.16,5.33,14.31,6.43,6.36,0.39,0.43,0.34,0.38,-0.33,-0.33,0.08
12M 2020,56.89,68.69,1096.18,-970.6,6.42,,5.31,5.27,0.11,0.12,0.1,0.11,-0.06,-0.06,0.03
12M 2021,,45.33,2222.45,-2177.12,,,8.05,8.05,,,,,,,0.0
12M 2022,,,,,,,,,,,,,,,0.0
12M 2023,32.07,19.44,54.35,-2.84,11.38,7.39,18.78,7.87,3.6,1.81,1.71,0.88,73.19,73.19,1.02
12M 2024,48.41,30.31,89.47,-10.75,7.54,7.55,12.04,10.82,2.31,2.3,1.04,1.0,-22.55,-22.55,0.93
