Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2013,3.73,0.99,0.05,1.05,0.0,0.0,0.05,0.05,0.05
12M 2014,3.34,0.51,0.04,1.05,0.0,0.0,0.04,0.04,0.05
12M 2015,1.01,0.16,0.04,1.04,0.0,0.0,0.03,0.03,0.04
12M 2016,0.68,0.48,0.12,1.24,0.0,0.0,0.1,0.1,0.29
12M 2017,0.82,0.3,0.0,1.09,0.0,0.0,-0.0,0.0,0.09
12M 2018,0.95,0.19,0.0,1.09,0.0,0.0,-0.0,0.0,0.09
12M 2019,5.41,4.51,0.0,1.07,0.0,0.0,-0.0,0.0,0.07
12M 2020,98.63,75.33,0.0,1.08,0.0,0.0,-0.0,0.0,0.08
12M 2021,56.68,37.98,0.0,1.09,0.0,0.0,-0.01,0.0,0.09
12M 2022,27.37,10.27,0.0,1.11,0.0,0.0,-0.0,0.0,0.11
12M 2023,64.7,7.37,0.0,1.12,0.0,0.0,-0.0,0.0,0.12
12M 2024,85.09,2.83,0.0,1.13,0.0,0.0,-0.0,0.0,0.13
