Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2008,,,,,,13.6,,0.27,,0.69,,0.18,-16.89,-16.89,0.98
12M 2009,26.78,589.57,48.88,567.47,13.63,8.36,0.62,0.61,1.53,1.59,0.4,0.4,3.35,3.35,1.34
12M 2010,40.85,839.97,37.39,843.43,8.94,12.95,0.43,0.46,1.0,1.01,0.27,0.29,3.33,3.33,1.25
12M 2011,21.49,1569.18,48.62,1542.05,16.98,19.91,0.23,0.23,0.74,0.76,0.21,0.22,0.89,0.89,2.66
12M 2012,19.6,1662.1,49.94,1631.76,18.62,17.91,0.22,0.21,0.83,0.81,0.23,0.22,0.69,0.69,4.18
12M 2013,26.87,524.63,29.75,521.75,13.58,8.51,0.7,13.35,2.73,2.77,0.57,0.48,2.41,2.41,3.21
12M 2014,131.18,31.9,40.11,122.97,2.78,2.94,11.44,11.64,1.22,1.23,0.21,0.21,2.12,2.12,1.99
12M 2015,124.11,32.19,40.65,115.65,2.94,3.52,11.34,11.34,1.27,1.28,0.21,0.21,16.89,16.89,1.1
12M 2016,59.08,34.33,42.71,50.7,6.18,14.07,10.63,11.41,1.3,1.3,0.21,0.21,-6.96,-6.96,0.74
12M 2017,20.32,33.94,41.57,12.69,17.96,16.26,10.75,10.23,1.31,1.32,0.21,0.21,-10.37,-10.37,0.83
12M 2018,18.86,32.69,41.97,9.58,19.36,16.91,11.17,10.75,1.42,1.42,0.22,0.22,-15.87,-15.87,0.88
12M 2019,17.03,36.8,47.93,5.9,21.43,21.0,9.92,9.49,1.43,1.45,0.22,0.22,-5.36,-5.36,0.71
12M 2020,22.71,55.26,90.7,-12.73,16.08,14.23,6.6,6.96,0.87,0.88,0.13,0.13,-2.66,-2.66,0.54
12M 2021,18.82,54.17,116.58,-43.59,19.39,18.71,6.74,6.85,0.88,0.9,0.14,0.14,-3.2,-3.2,0.63
12M 2022,12.96,47.83,52.28,8.51,28.17,26.62,7.63,7.4,1.32,1.34,0.19,0.19,-4.6,-4.6,0.64
12M 2023,11.33,44.0,,55.33,32.2,30.83,8.3,8.82,1.58,1.61,0.22,0.22,-5.66,-5.66,0.69
12M 2024,9.54,39.26,,48.8,38.27,41.18,9.3,9.2,1.78,1.81,0.25,0.24,-8.2,-8.2,0.76
