Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2008,,,,,,18.73,,37.84,,168.85,,1.61,3.03,3.03,2.78
12M 2009,35.54,9.7,53.42,-8.18,10.27,6.52,37.62,56.62,56.38,32.99,1.61,1.55,5.01,5.01,1.57
12M 2010,49.8,9.86,63.89,-4.23,7.33,9.42,37.01,28.83,26.58,10.12,1.52,1.58,25.01,25.01,1.14
12M 2011,44.8,14.48,31.13,28.15,8.15,8.36,25.21,24.25,17.14,16.04,1.57,1.49,581.64,581.64,1.01
12M 2012,56.08,14.95,35.66,35.37,6.51,5.75,24.41,27.22,6.56,4.56,1.27,1.05,-11.44,-11.44,0.77
12M 2013,62.79,28.85,30.56,61.08,5.81,4.55,12.65,11.91,5.15,5.26,1.07,0.96,44.81,44.81,1.05
12M 2014,67.48,26.6,31.09,62.99,5.41,5.17,13.72,20.88,3.74,3.84,0.76,0.75,-2.94,-2.94,0.47
12M 2015,116.85,40.37,139.71,17.51,3.12,2.96,9.04,6.85,1.3,1.31,0.3,0.29,-2.45,-2.45,0.63
12M 2016,118.2,53.53,155.67,16.06,3.09,3.92,6.82,25.91,0.82,0.83,0.2,0.21,-2.78,-2.78,0.49
12M 2017,231.15,31.23,110.12,152.26,1.58,2.15,11.69,9.65,0.18,0.18,0.05,0.05,-0.2,-0.2,0.13
12M 2018,156.3,59.88,146.57,69.61,2.34,8.4,6.1,6.26,0.08,0.08,0.02,0.02,-0.03,-0.03,0.02
12M 2019,38.35,6.47,39.61,5.21,9.52,4.45,56.39,62.81,0.8,0.81,0.2,0.2,-0.25,-0.25,0.06
12M 2020,25774.58,37.49,394.49,25417.58,0.01,0.02,9.74,10.37,,,,,,,0.1
12M 2021,2100.72,22.62,198.75,1924.59,0.17,0.18,16.14,18.11,0.01,0.01,,,-0.01,-0.01,0.2
12M 2022,191.14,7.82,99.35,99.61,1.91,1.66,46.69,46.69,0.16,0.14,0.05,0.05,-0.12,-0.12,0.14
