Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2008,,,,,,9.2,,6.15,,25.83,,2.81,7.17,7.17,1.91
12M 2009,39.3,49.14,51.22,37.22,9.29,8.15,7.43,6.69,26.84,25.82,3.11,2.85,6.86,6.86,1.94
12M 2010,41.46,46.82,50.14,38.14,8.8,8.24,7.8,7.02,24.19,22.99,3.11,2.89,7.38,7.38,1.93
12M 2011,44.01,48.87,57.79,35.09,8.29,8.14,7.47,6.92,21.36,20.98,2.78,2.54,5.71,5.71,1.98
12M 2012,41.17,45.85,57.9,29.12,8.87,8.53,7.96,7.43,22.88,21.89,2.87,2.84,7.07,7.07,1.81
12M 2013,40.73,47.82,54.68,33.87,8.96,8.4,7.63,6.87,21.51,19.67,2.98,2.86,7.34,7.34,1.88
12M 2014,42.98,48.2,52.22,38.96,8.49,8.12,7.57,7.44,19.17,18.2,2.9,2.79,6.71,6.71,1.98
12M 2015,44.72,47.53,53.03,39.22,8.16,7.92,7.68,7.53,17.67,17.08,2.7,2.65,5.76,5.76,2.17
12M 2016,42.57,45.23,47.97,39.83,8.57,8.42,8.07,7.78,18.55,18.62,2.74,2.67,5.29,5.29,2.52
12M 2017,44.45,46.32,43.72,47.05,8.21,7.72,7.88,7.69,17.77,17.46,2.71,2.69,5.0,5.0,2.8
12M 2018,48.19,46.58,42.53,52.24,7.57,6.95,7.84,8.06,17.09,17.0,2.62,2.51,4.56,4.56,2.85
12M 2019,50.0,43.49,40.89,52.6,7.3,6.83,8.39,8.27,16.78,15.92,2.61,2.6,4.77,4.77,2.89
12M 2020,50.74,42.82,40.96,52.6,7.19,7.48,8.52,8.51,15.21,14.68,2.52,2.49,4.5,4.5,2.98
12M 2021,43.41,43.77,38.0,49.18,8.41,7.97,8.34,7.56,16.98,17.19,2.71,2.63,4.79,4.79,2.94
12M 2022,43.29,49.4,38.0,54.69,8.43,7.42,7.39,6.95,19.03,19.05,2.78,2.73,4.98,4.98,2.78
12M 2023,49.22,53.19,42.05,60.36,7.42,6.94,6.86,6.64,19.7,19.85,2.67,2.62,5.01,5.01,2.6
12M 2024,48.73,50.95,41.73,57.95,7.49,7.12,7.16,7.16,21.15,21.22,2.76,2.72,5.32,5.32,2.54
