Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2008,,,,,,,,,,,,,-15.21,,0.9
12M 2009,35.76,157.79,170.39,23.16,10.21,11.16,2.31,8.15,6.07,6.33,1.07,1.82,31.28,31.28,1.11
12M 2010,30.62,102.17,102.6,30.19,11.92,16.52,3.57,2.63,6.81,6.93,1.67,1.6,5.9,5.9,1.69
12M 2011,17.83,101.5,56.57,62.76,20.48,22.1,3.6,3.74,8.38,8.44,2.04,2.08,4.69,4.69,3.02
12M 2012,32.16,87.81,62.18,57.79,11.35,9.99,4.16,5.41,5.74,5.39,1.54,1.42,3.51,3.51,2.31
12M 2013,41.13,60.73,87.36,14.5,8.87,9.04,6.01,4.93,4.47,4.54,1.2,1.08,2.45,2.45,2.99
12M 2014,39.89,55.19,99.58,-4.5,9.15,9.49,6.61,6.0,2.46,1.83,0.95,0.9,6.48,6.48,1.41
12M 2015,48.4,63.91,135.95,-23.64,7.54,9.58,5.71,11.93,1.32,1.29,0.72,0.79,12.4,12.4,1.22
12M 2016,50.14,74.83,169.15,-44.18,7.28,9.0,4.88,4.84,1.03,1.01,0.62,0.63,8.36,8.36,1.24
12M 2017,26.49,52.46,105.59,-26.64,13.78,11.07,6.96,7.71,1.58,1.53,0.97,0.95,20.69,20.69,1.15
12M 2018,21.07,33.79,71.15,-16.29,17.32,17.11,10.8,10.83,1.8,1.76,1.18,1.17,-18.3,-18.3,0.78
12M 2019,24.07,53.42,85.13,-7.64,15.17,14.49,6.83,4.86,1.86,1.79,1.19,1.11,-11.48,-11.48,0.79
12M 2020,31.43,94.15,135.19,-9.61,11.61,16.59,3.88,4.07,1.22,1.2,0.8,0.82,-5.04,-5.04,0.61
12M 2021,17.29,50.44,96.32,-28.59,21.11,22.74,7.24,7.61,1.47,1.44,1.05,1.04,-4.47,-4.47,0.49
12M 2022,15.04,36.68,75.64,-23.92,24.27,17.79,9.95,6.51,2.14,2.08,1.41,1.24,-21.09,-21.09,0.87
12M 2023,18.53,39.86,53.62,4.77,19.7,18.22,9.16,10.36,1.9,1.85,1.17,1.14,121.47,121.47,1.03
12M 2024,19.08,30.61,22.79,26.9,19.13,14.55,11.92,7.64,1.81,1.79,1.04,0.93,22.89,22.89,1.1
