Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.69
12M 2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.84
12M 2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.55
12M 2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48
12M 2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29
12M 2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89
12M 2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87
12M 2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84
12M 2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.23
12M 2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12
12M 2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.82
12M 2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.49
12M 2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.84
