Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07
12M 2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37
12M 2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22
12M 2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12M 2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76
12M 2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34
12M 2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
12M 2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
12M 2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92
12M 2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05
12M 2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76
12M 2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74
12M 2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19
12M 2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
12M 2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32
12M 2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44
12M 2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
