Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2008,,,,,,1.94,,1.82,,6.26,,0.99,2.3,2.3,2.07
12M 2009,317.61,406.0,86.89,636.72,1.15,1.19,0.9,0.86,2.88,2.85,0.51,0.5,1.08,1.08,3.27
12M 2010,188.35,345.39,51.87,481.87,1.94,1.93,1.06,1.14,3.36,3.44,0.64,0.64,1.03,1.03,8.46
12M 2011,156.36,308.77,34.7,430.43,2.33,2.66,1.18,1.15,3.87,3.87,0.69,0.69,0.98,0.98,6.08
12M 2012,169.37,484.86,42.95,611.28,2.16,2.28,0.75,0.67,3.4,3.43,0.56,0.57,0.76,0.76,8.08
12M 2013,165.05,431.24,39.8,556.49,2.21,1.93,0.85,0.9,4.21,4.24,0.64,0.63,0.86,0.86,7.63
12M 2014,188.63,297.76,41.72,444.67,1.94,1.9,1.23,1.41,4.4,4.32,0.64,0.63,0.88,0.88,7.25
12M 2015,160.31,259.92,43.71,376.52,2.28,2.08,1.4,1.31,5.06,4.87,0.72,0.69,0.96,0.96,6.37
12M 2016,155.97,244.03,42.26,357.74,2.34,2.19,1.5,1.41,6.06,5.99,0.81,0.8,1.06,1.06,6.77
12M 2017,140.49,170.98,33.33,278.14,2.6,2.78,2.13,2.18,5.56,4.93,0.92,0.93,1.38,1.38,5.64
12M 2018,141.65,228.66,26.93,343.38,2.58,2.4,1.6,1.48,4.48,4.53,0.84,0.87,1.28,1.28,5.48
12M 2019,153.48,274.69,19.11,409.06,2.38,2.58,1.33,1.3,4.64,4.71,0.8,0.81,1.29,1.29,4.14
12M 2020,167.33,330.4,31.09,466.64,2.18,2.58,1.1,1.16,3.72,3.71,0.62,0.63,0.97,0.97,5.83
12M 2021,110.09,258.64,33.0,335.73,3.32,3.64,1.41,1.47,4.07,4.04,0.67,0.65,0.95,0.95,7.13
12M 2022,71.94,201.57,18.82,254.69,5.07,6.18,1.81,1.76,4.77,4.75,0.74,0.72,1.01,1.01,8.8
12M 2023,113.24,258.66,12.37,359.53,3.22,3.05,1.41,1.35,3.72,3.22,0.63,0.63,0.9,0.9,7.34
12M 2024,200.06,572.68,26.2,746.54,1.82,2.43,0.64,0.55,1.8,1.71,0.36,0.37,0.57,0.57,13.4
