Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2013,,,,,,,,,,,,,7.08,7.08,1.18
12M 2014,50.49,80.44,12.96,117.97,7.23,7.15,4.54,5.21,2.26,2.32,0.9,1.26,11.67,11.67,1.38
12M 2015,68.69,82.9,18.78,132.81,5.31,6.91,4.4,5.53,1.6,1.65,0.93,1.01,14.51,14.51,1.22
12M 2016,59.87,78.31,15.52,122.66,6.1,6.52,4.66,4.59,1.74,1.79,1.0,1.02,-87.05,-87.05,0.97
12M 2017,77.1,76.82,15.71,138.21,4.73,4.04,4.75,5.39,2.02,2.05,1.04,1.02,-17.28,-17.28,0.89
12M 2018,82.99,62.77,15.89,129.87,4.4,3.72,5.82,5.4,2.96,3.07,1.3,1.22,75.0,75.0,1.03
12M 2019,91.44,65.01,17.57,138.88,3.99,4.63,5.61,6.54,3.05,3.16,1.27,1.4,7.4,7.4,1.56
12M 2020,103.53,76.21,16.37,163.37,3.53,3.67,4.79,4.42,2.63,2.73,1.09,1.12,4.42,4.42,1.75
12M 2021,87.68,69.53,13.28,143.93,4.16,4.43,5.25,5.15,3.2,3.33,1.27,1.32,5.33,5.33,1.76
12M 2022,84.35,66.51,13.71,137.15,4.33,4.01,5.49,5.04,3.49,3.27,1.37,1.29,7.31,7.31,1.44
12M 2023,98.39,77.19,14.5,161.08,3.71,4.24,4.73,4.96,3.17,3.27,1.22,1.31,5.14,5.14,1.72
12M 2024,104.63,73.94,16.56,162.01,3.49,3.21,4.94,4.59,3.34,3.34,1.2,1.14,5.18,5.18,1.56
