Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2010,,,,,,,,,,,,,,,0.64
12M 2011,80.09,108.28,8.75,179.62,4.56,4.03,3.37,3.0,0.61,0.61,0.37,0.3,1.49,1.49,1.7
12M 2012,92.53,174.03,11.6,254.96,3.94,4.08,2.1,2.14,0.58,0.59,0.28,0.27,1.05,1.05,1.92
12M 2013,76.96,120.35,7.51,189.8,4.74,3.96,3.03,3.19,0.82,0.83,0.37,0.36,1.4,1.4,1.87
12M 2014,127.14,150.51,7.61,270.04,2.87,2.65,2.43,2.35,0.71,0.71,0.3,0.3,1.17,1.17,1.74
12M 2015,100.06,119.12,3.01,216.17,3.65,4.7,3.06,3.35,0.82,0.81,0.34,0.35,1.4,1.4,1.81
12M 2016,126.66,203.56,2.25,327.97,2.88,3.68,1.79,1.8,0.42,0.42,0.18,0.19,0.67,0.67,2.0
12M 2017,124.56,155.44,1.3,278.7,2.93,2.01,2.35,2.43,0.39,0.39,0.18,0.19,0.56,0.56,2.77
12M 2018,114.73,90.4,0.88,204.25,3.18,3.12,4.04,3.66,0.46,0.47,0.21,0.21,0.61,0.61,2.87
12M 2019,106.05,80.51,0.84,185.72,3.44,5.35,4.53,3.28,0.56,0.58,0.13,0.13,0.16,0.16,6.45
12M 2020,22.56,,,22.56,16.18,10.01,,,5.05,5.92,0.01,0.01,0.01,0.01,303.28
12M 2021,30.09,,,30.09,12.13,11.12,,,9.92,11.74,0.01,0.01,0.01,0.01,312.79
12M 2022,30.88,,,30.88,11.82,11.37,,,19.04,25.3,0.01,0.01,0.01,0.01,486.72
12M 2023,29.34,,,29.34,12.44,12.35,,,43.4,74.05,0.01,0.01,0.01,0.01,461.54
12M 2024,31.27,,,31.27,11.67,12.65,,,109.03,194.92,0.01,0.01,0.01,0.01,577.69
