Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2010,,,,,,,,,,,,,,,1.53
12M 2011,31.97,69.4,19.85,81.52,11.42,,5.26,,12.29,,2.49,,11.6,,1.53
12M 2012,42.54,77.39,22.72,97.21,8.58,6.83,4.72,3.94,11.05,8.88,2.1,1.62,3.25,3.25,2.5
12M 2013,54.19,89.1,29.24,114.05,6.74,6.63,4.1,4.16,8.14,7.43,1.64,1.59,3.44,3.44,2.3
12M 2014,59.04,97.67,27.4,129.31,6.18,5.71,3.74,3.49,7.08,6.49,1.54,1.48,3.85,3.85,2.0
12M 2015,56.76,103.41,29.16,131.01,6.43,6.15,3.53,3.45,7.2,7.03,1.57,1.51,4.27,4.27,1.89
12M 2016,54.33,101.65,27.46,128.52,6.72,6.85,3.59,3.8,7.09,6.92,1.49,1.47,4.99,4.99,1.64
12M 2017,56.53,116.36,21.01,151.88,6.46,7.98,3.14,3.06,5.96,6.04,1.31,1.38,4.52,4.52,1.92
12M 2018,45.87,118.74,24.65,139.96,7.96,7.18,3.07,2.89,6.93,7.1,1.46,1.38,5.16,5.16,1.61
12M 2019,38.62,105.91,23.55,120.98,9.45,9.86,3.45,3.48,6.85,6.89,1.66,1.68,4.34,4.34,1.82
12M 2020,59.76,153.25,24.17,188.84,6.11,6.25,2.38,2.45,3.67,3.69,1.03,1.04,3.55,3.55,1.89
12M 2021,66.88,144.1,28.58,182.4,5.46,5.66,2.53,2.49,3.67,3.8,1.03,1.04,3.03,3.03,2.05
12M 2022,61.34,114.69,35.3,140.73,5.95,5.66,3.18,2.88,5.11,5.19,1.34,1.28,3.68,3.68,1.99
12M 2023,66.56,126.2,37.9,154.86,5.48,6.01,2.89,2.85,4.93,4.99,1.25,1.26,3.5,3.5,2.1
12M 2024,63.91,124.51,37.63,150.79,5.71,5.81,2.93,2.76,4.83,4.61,1.25,1.21,3.51,3.51,1.99
