Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2008,,,,,,6.23,,,,0.5,,0.39,-1.61,-1.61,0.35
12M 2009,41.88,,149.04,-107.16,8.72,8.08,,,0.65,0.63,0.48,0.48,-1.1,-1.1,0.26
12M 2010,43.39,,127.69,-84.3,8.41,7.62,,,0.71,0.7,0.51,0.5,-1.34,-1.34,0.24
12M 2011,37.53,,189.7,-152.17,9.72,9.06,,,0.76,0.67,0.39,0.29,1.42,1.42,2.55
12M 2012,28.69,,252.16,-223.47,12.72,10.75,,,0.75,0.71,0.33,0.31,4.43,4.43,1.36
12M 2013,73.86,,276.88,-203.02,4.94,4.94,,,0.74,0.66,0.37,0.36,-4.58,-4.58,0.76
12M 2014,64.34,56.75,354.05,-232.96,5.67,5.65,6.43,6.43,0.86,0.82,0.22,0.22,107.98,107.98,1.01
12M 2015,36.51,38.22,235.96,-161.23,10.0,8.92,9.55,11.09,0.45,0.42,0.08,0.08,-0.55,-0.55,0.39
12M 2016,27.26,19.6,289.51,-242.65,13.39,12.11,18.63,21.47,0.52,0.52,0.1,0.1,-0.42,-0.42,0.24
12M 2017,34.42,17.07,441.32,-389.83,10.6,11.24,21.39,17.89,0.47,0.49,0.08,0.08,-0.26,-0.26,0.19
12M 2018,32.35,16.39,668.18,-619.44,11.28,9.17,22.27,19.1,0.66,0.69,0.09,0.11,-0.24,-0.24,0.06
12M 2019,117.79,41.9,5574.62,-5414.93,3.1,2.63,8.71,13.54,0.49,0.56,0.04,0.03,-0.07,-0.07,0.08
12M 2020,114.41,16.55,7789.07,-7658.11,3.19,4.44,22.06,20.83,0.95,1.04,0.03,0.03,-0.04,-0.04,0.03
12M 2021,68.57,,7908.08,-7839.51,5.32,4.49,,,1.71,2.69,0.03,0.03,-0.04,-0.04,0.03
12M 2022,75.06,,7216.68,-7141.62,4.86,5.34,,,8.79,26.61,0.05,0.11,-0.13,-0.13,0.35
12M 2023,72.19,,5068.03,-4995.84,5.06,6.15,,,18.29,18.14,0.1,0.1,-0.09,-0.09,0.22
12M 2024,118.97,,27202.63,-27083.66,3.07,7.3,,,9.66,14.66,0.02,0.02,-0.03,-0.03,0.22
