Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2008,,,,,,8.53,,4.19,,1.77,,0.79,3.58,3.58,1.9
12M 2009,37.03,102.25,69.66,69.62,9.86,8.82,3.57,3.21,2.05,1.98,0.94,0.94,3.76,3.76,2.12
12M 2010,35.72,105.03,65.08,75.67,10.22,10.13,3.48,3.7,2.15,3.99,1.01,1.25,3.93,3.93,2.0
12M 2011,38.75,89.75,80.13,48.37,9.42,8.96,4.07,4.09,2.09,2.06,1.0,0.99,6.64,6.64,1.52
12M 2012,35.91,67.21,76.93,26.19,10.16,9.16,5.43,5.65,2.74,2.83,1.22,1.19,4.66,4.66,2.02
12M 2013,35.12,64.84,64.01,35.95,10.39,10.0,5.63,4.46,3.56,3.66,1.32,1.25,3.71,3.71,2.47
12M 2014,35.58,76.52,51.78,60.32,10.26,10.19,4.77,4.17,3.98,3.87,1.37,1.32,3.4,3.4,3.34
12M 2015,35.02,88.07,45.39,77.7,10.42,9.62,4.14,4.11,4.06,4.09,1.36,1.27,2.85,2.85,3.75
12M 2016,35.46,89.63,45.74,79.35,10.29,10.07,4.07,4.31,4.25,4.41,1.2,1.14,2.05,2.05,4.84
12M 2017,37.42,86.16,55.69,67.89,9.75,9.4,4.24,4.69,4.1,3.76,1.04,0.97,1.86,1.86,4.19
12M 2018,36.64,72.21,43.43,65.42,9.96,9.73,5.05,5.17,3.92,3.79,1.02,0.98,2.54,2.54,4.4
12M 2019,35.46,79.57,35.38,79.65,10.29,8.58,4.59,4.28,4.15,4.02,1.03,0.96,2.17,2.17,4.44
12M 2020,37.17,93.36,40.14,90.39,9.82,10.79,3.91,3.7,3.65,3.51,0.78,0.83,1.83,1.83,2.4
12M 2021,32.81,69.13,32.85,69.09,11.13,10.61,5.28,6.14,3.41,3.38,0.82,0.81,2.01,2.01,3.11
12M 2022,29.63,81.41,35.75,75.29,12.32,11.88,4.48,3.61,3.46,3.4,1.04,0.99,2.42,2.42,3.17
12M 2023,29.18,99.8,35.47,93.51,12.51,11.49,3.66,3.82,3.6,3.59,1.11,1.09,2.25,2.25,6.18
12M 2024,31.44,87.97,31.82,87.59,11.61,11.73,4.15,4.42,3.69,3.62,1.11,1.09,2.24,2.24,5.39
