Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2008,,,,,,5.61,,3.46,,54.12,,1.79,11.41,11.41,1.2
12M 2009,97.22,152.19,219.47,29.94,3.75,3.42,2.4,2.51,36.61,31.51,1.28,1.26,9.84,9.84,1.16
12M 2010,84.44,147.16,191.41,40.19,4.32,4.9,2.48,2.39,28.6,27.37,1.4,1.41,13.02,13.02,1.15
12M 2011,68.98,116.51,174.6,10.89,5.29,6.15,3.13,4.31,36.95,96.82,1.72,2.14,-26.52,-26.52,0.91
12M 2012,66.24,55.68,127.57,-5.65,5.51,5.16,6.56,6.93,144.8,165.36,2.73,2.85,20.71,20.71,1.15
12M 2013,66.82,36.91,93.55,10.18,5.46,5.61,9.89,12.38,203.65,206.49,3.3,3.56,13.65,13.65,1.34
12M 2014,75.21,38.62,106.03,7.8,4.85,4.78,9.45,8.6,96.46,62.25,2.8,2.59,14.15,14.15,1.21
12M 2015,80.77,43.44,132.06,-7.85,4.52,4.38,8.4,7.35,69.29,64.4,2.42,2.25,16.91,16.91,1.16
12M 2016,89.42,62.15,161.73,-10.16,4.08,4.4,5.87,5.23,64.87,66.8,2.07,2.15,16.05,16.05,1.16
12M 2017,88.78,65.0,148.4,5.38,4.11,3.8,5.62,5.62,78.04,80.65,2.21,2.17,17.63,17.63,1.15
12M 2018,94.02,61.45,149.49,5.98,3.88,3.57,5.94,5.66,81.13,81.65,2.19,2.03,25.54,25.54,1.09
12M 2019,97.0,55.99,151.77,1.22,3.76,3.92,6.52,8.11,62.64,56.1,2.15,2.36,41.8,41.8,1.07
12M 2020,90.87,46.18,140.66,-3.61,4.02,4.76,7.9,9.56,48.03,44.68,2.18,2.42,18.71,18.71,1.15
12M 2021,59.26,40.94,99.36,0.84,6.16,5.28,8.92,5.97,67.13,63.29,2.96,2.45,-243.22,-243.22,0.99
12M 2022,58.18,50.37,105.76,2.79,6.27,6.26,7.25,6.47,56.65,52.24,2.88,2.68,-24.26,-24.26,0.88
12M 2023,55.35,45.32,111.16,-10.49,6.59,6.62,8.05,9.47,51.0,52.71,3.03,3.23,-18.85,-18.85,0.84
12M 2024,53.86,36.2,115.88,-25.82,6.78,6.55,10.08,10.34,60.76,65.02,3.27,3.34,-17.32,-17.32,0.81
