Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2013,,,,,,,,,,,,,-8.07,,0.72
12M 2014,46.13,41.45,35.68,51.9,7.91,8.03,8.81,6.15,5.09,5.13,1.7,1.55,10.23,10.23,1.4
12M 2015,44.08,33.84,34.85,43.07,8.28,5.95,10.78,8.82,7.67,6.64,2.34,1.94,5.99,5.99,2.07
12M 2016,59.42,36.01,34.58,60.85,6.14,9.12,10.14,10.63,5.73,6.01,1.62,1.68,3.41,3.41,3.45
12M 2017,29.23,39.78,18.87,50.14,12.49,11.36,9.18,9.14,7.98,7.8,1.85,1.65,3.44,3.44,3.16
12M 2018,31.53,50.29,17.75,64.07,11.58,12.75,7.26,6.39,7.95,7.56,1.57,1.44,3.79,3.79,2.64
12M 2019,39.59,37.23,16.97,59.85,9.22,9.75,9.8,15.54,8.22,8.51,1.42,1.36,2.78,2.78,3.6
12M 2020,41.91,31.99,17.58,56.32,8.71,12.1,11.41,9.09,7.87,7.16,1.12,1.12,2.26,2.26,3.74
12M 2021,37.82,31.47,17.62,51.67,9.65,10.16,11.6,11.52,14.74,16.13,1.42,1.28,1.98,1.98,3.98
12M 2022,24.95,42.24,15.56,51.63,14.63,16.14,8.64,7.69,26.11,27.39,1.58,1.37,2.01,2.01,5.36
12M 2023,45.84,57.37,18.22,84.99,7.96,8.93,6.36,8.25,15.21,16.29,0.82,0.96,1.6,1.6,3.74
12M 2024,44.89,52.95,27.25,70.59,8.13,13.79,6.89,7.06,9.42,8.18,0.94,0.96,1.57,1.57,4.43
