Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.65
12M 2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.69
12M 2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.88
12M 2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.74
12M 2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.77
12M 2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.66
12M 2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.14
12M 2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
12M 2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9
12M 2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.13
12M 2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.75
12M 2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2
12M 2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.92
12M 2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.28
12M 2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.01
12M 2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.75
12M 2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.89
