Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.92
12M 2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.53
12M 2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.08
12M 2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.65
12M 2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.45
12M 2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.1
12M 2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.18
12M 2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.21
12M 2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.62
12M 2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.56
12M 2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.08
12M 2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8
12M 2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.15
12M 2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.28
12M 2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.46
12M 2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.76
12M 2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.02
12M 2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.97
12M 2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4
