Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2008,2.37,1.81,0.2,1.82,0.0,0.0,0.16,0.0,0.82
12M 2009,2.06,1.59,0.1,1.81,0.0,0.0,0.04,0.05,0.81
12M 2010,2.5,2.19,0.04,1.72,0.0,0.0,-0.25,0.02,0.72
12M 2011,2.82,2.56,0.02,1.49,0.0,0.0,-0.64,0.01,0.49
12M 2012,1.95,1.52,0.01,1.45,0.0,0.0,-0.1,0.01,0.43
12M 2013,1.74,1.39,0.01,1.48,0.0,0.0,-0.11,0.01,0.46
12M 2014,1.69,1.32,0.01,1.41,0.0,0.0,-0.02,0.01,0.39
12M 2015,2.22,1.85,0.03,1.35,0.0,0.0,-0.07,0.02,0.3
12M 2016,4.05,3.21,0.02,1.2,0.0,0.0,-0.14,0.02,0.17
12M 2017,3.54,3.06,0.03,1.22,0.0,0.0,-0.18,0.02,0.19
12M 2018,1.48,0.92,0.12,1.38,0.0,0.0,0.08,0.09,0.36
12M 2019,2.17,1.67,0.1,1.38,0.0,0.0,0.01,0.07,0.36
12M 2020,3.05,2.47,0.09,1.3,0.0,0.0,0.03,0.07,0.29
12M 2021,2.42,2.01,0.05,1.34,0.0,0.0,-0.23,0.04,0.34
12M 2022,2.58,2.09,0.03,1.39,0.0,0.0,-0.33,0.02,0.39
12M 2023,2.38,2.0,0.04,1.45,0.0,0.0,-0.29,0.03,0.44
12M 2024,3.24,2.95,0.02,1.3,0.0,0.0,-0.41,0.01,0.3
