Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2008,,,,,,3.16,,5.51,,15.11,,1.47,3.62,3.62,2.37
12M 2009,79.42,57.93,47.47,89.88,4.6,4.45,6.3,4.84,17.57,17.39,1.63,1.45,3.98,3.98,2.06
12M 2010,47.79,36.74,48.26,36.27,7.64,6.78,9.94,8.36,23.48,17.18,2.42,2.04,3.76,3.76,2.5
12M 2011,26.84,17.78,27.7,16.92,13.6,12.96,20.53,17.79,29.62,25.33,2.83,2.24,4.4,4.4,2.82
12M 2012,27.15,22.31,29.25,20.21,13.44,10.69,16.36,14.64,9.69,7.93,2.1,2.1,9.12,9.24,1.95
12M 2013,21.89,23.71,32.0,13.6,16.67,15.41,15.4,13.4,6.05,5.75,2.05,1.84,9.4,9.4,1.74
12M 2014,18.38,29.16,39.08,8.46,19.86,22.71,12.52,14.43,5.12,5.05,1.33,1.39,8.4,8.4,1.69
12M 2015,20.36,31.58,37.47,14.47,17.92,14.41,11.56,10.15,6.64,6.42,1.14,1.09,5.08,5.08,2.22
12M 2016,27.04,39.66,32.26,34.44,13.5,16.48,9.2,9.22,5.76,6.03,0.92,0.95,3.08,3.08,4.05
12M 2017,23.17,43.88,34.16,32.89,15.75,27.0,8.32,8.19,5.49,5.5,0.82,0.82,2.87,2.87,3.54
12M 2018,22.39,68.28,81.77,8.9,16.31,14.63,5.35,3.95,2.63,2.59,0.52,0.49,5.94,5.94,1.48
12M 2019,10.68,37.54,42.68,5.54,34.18,26.03,9.72,8.95,4.29,4.14,0.94,0.92,5.52,5.52,2.17
12M 2020,19.03,41.72,38.05,22.7,19.18,25.89,8.75,10.71,3.29,3.32,0.64,0.66,3.36,3.36,3.05
12M 2021,8.9,29.31,23.85,14.36,41.02,49.13,12.45,11.92,6.46,6.63,1.11,1.05,4.5,4.5,2.42
12M 2022,13.0,26.69,26.67,13.02,28.08,16.53,13.67,10.46,13.51,13.97,1.67,1.51,4.26,4.26,2.58
12M 2023,26.37,28.01,37.09,17.29,13.84,13.43,13.03,13.45,14.11,12.44,1.56,1.46,4.31,4.31,2.38
12M 2024,26.07,24.02,36.85,13.24,14.0,19.24,15.2,18.11,13.68,13.22,1.6,1.53,3.8,3.8,3.24
