Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2008,,,,,,5.59,,,,24.52,,0.28,0.74,0.74,5.02
12M 2009,86.57,3.68,106.82,-16.57,4.22,3.25,99.29,51.0,3.87,2.05,0.24,0.23,0.71,0.71,3.53
12M 2010,66.87,5.1,73.66,-1.69,5.46,6.83,71.62,66.21,2.44,2.36,0.33,0.33,1.04,1.04,3.65
12M 2011,59.84,6.74,65.67,0.91,6.1,5.04,54.18,42.56,1.44,1.04,0.35,0.29,2.11,2.11,1.64
12M 2012,62.66,10.24,60.36,12.54,5.83,4.97,35.65,27.05,1.15,1.0,0.35,0.32,4.6,4.6,1.31
12M 2013,57.33,9.21,38.16,28.38,6.37,5.94,39.65,37.13,1.34,1.26,0.41,0.36,2.1,2.1,2.19
12M 2014,53.43,5.88,32.57,26.74,6.83,7.55,62.12,58.15,1.65,1.7,0.49,0.49,2.55,2.55,2.1
12M 2015,54.96,4.08,40.71,18.33,6.64,6.62,89.39,92.74,1.79,1.65,0.51,0.46,3.31,3.31,1.64
12M 2016,67.02,5.05,65.39,6.68,5.45,6.63,72.25,71.92,1.36,1.47,0.38,0.41,2.17,2.17,2.13
12M 2017,75.34,16.14,66.16,25.32,4.84,4.56,22.61,20.62,1.93,1.94,0.4,0.39,1.56,1.56,2.05
12M 2018,46.71,11.55,39.44,18.82,7.81,7.07,31.6,32.7,4.87,4.57,0.82,0.78,3.69,3.69,2.18
12M 2019,61.88,9.46,47.4,23.94,5.9,5.89,38.58,44.22,4.24,4.12,0.76,0.77,3.93,3.93,2.01
12M 2020,82.29,8.64,64.66,26.27,4.44,5.15,42.24,38.69,3.34,3.38,0.61,0.61,3.13,3.13,1.97
12M 2021,55.92,7.19,53.24,9.87,6.53,5.46,50.74,58.36,7.27,8.68,0.86,0.83,3.22,3.22,1.84
12M 2022,43.21,6.68,40.79,9.1,8.45,7.65,54.68,48.46,18.81,18.21,1.19,1.15,5.02,5.02,1.7
12M 2023,53.9,8.4,46.56,15.74,6.77,8.34,43.46,44.46,11.29,9.75,0.89,0.96,5.96,5.96,1.51
12M 2024,53.11,8.86,49.96,12.01,6.87,6.55,41.18,33.04,7.02,6.57,0.81,0.8,3.53,3.53,2.15
