Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2012,,,,,,,,,,,,,2.05,,2.13
12M 2013,73.31,438.08,71.55,439.84,4.98,4.18,0.83,0.75,2.99,2.5,0.77,0.66,1.38,1.38,2.81
12M 2014,83.99,339.5,44.76,378.73,4.35,3.21,1.08,0.97,2.13,1.74,0.7,0.57,3.3,3.3,1.38
12M 2015,121.64,654.48,90.42,685.7,3.0,3.42,0.56,,1.27,1.23,0.47,0.48,2.53,2.53,1.45
12M 2016,113.19,850.14,105.23,858.1,3.22,3.55,0.43,0.43,1.01,0.99,0.41,0.42,2.15,2.15,1.51
12M 2017,106.65,853.87,108.43,852.09,3.42,3.36,0.43,0.42,0.97,0.97,0.4,0.4,2.06,2.06,1.5
12M 2018,96.4,703.94,90.1,710.24,3.79,3.14,0.52,0.52,1.25,1.24,0.5,0.48,2.06,2.06,1.65
12M 2019,92.87,640.05,60.33,672.59,3.93,3.9,0.57,0.55,1.34,1.34,0.52,0.51,2.32,-1.41,1.61
12M 2020,91.01,636.72,49.83,677.9,4.01,3.72,0.57,1.13,1.27,1.22,0.5,0.48,,1.95,1.79
12M 2021,85.81,634.43,48.7,671.54,4.25,4.35,0.58,0.57,1.21,1.19,0.48,0.47,1.78,1.78,1.85
12M 2022,68.96,531.98,42.69,558.25,5.29,4.48,0.69,1.35,1.33,1.28,0.53,0.51,2.15,2.15,1.79
12M 2023,67.16,617.28,45.12,639.32,5.44,5.25,0.59,0.61,1.24,1.16,0.51,0.51,2.25,2.25,1.75
12M 2024,66.7,606.76,44.26,629.2,5.47,4.98,0.6,0.6,1.07,0.98,0.46,0.44,2.41,2.41,1.6
