Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2012,,,,,,,,,,,,,3.1,,1.96
12M 2013,2.48,46.83,13.97,35.34,147.46,194.61,7.79,8.53,1.84,1.64,0.39,0.35,2.62,2.62,3.75
12M 2014,2.57,44.53,18.4,28.7,142.25,118.01,8.2,6.77,1.49,1.5,0.38,0.36,13.34,13.34,1.22
12M 2015,3.89,44.1,19.27,28.72,93.92,100.71,8.28,7.59,0.89,0.76,0.28,0.25,-29.1,-29.1,0.92
12M 2016,5.64,34.95,19.89,20.7,64.72,41.52,10.44,10.16,0.77,0.76,0.26,0.26,6.87,6.87,1.43
12M 2017,6.78,25.16,31.2,0.74,53.84,59.68,14.51,12.36,0.91,0.9,0.29,0.28,6.34,6.34,1.45
12M 2018,15.49,28.72,28.92,15.29,23.56,13.92,12.71,11.48,0.83,0.78,0.26,0.25,3.99,3.99,1.67
12M 2019,20.95,37.4,14.63,43.72,17.42,31.94,9.76,8.94,0.63,0.62,0.21,0.21,3.75,3.75,2.13
12M 2020,6.62,40.86,12.32,35.16,55.18,66.69,8.93,8.6,0.81,0.82,0.27,0.26,4.45,4.45,2.34
12M 2021,2.9,39.38,12.65,29.63,125.72,110.72,9.27,8.9,1.29,1.28,0.42,0.41,9.08,9.08,1.6
12M 2022,2.96,30.26,10.45,22.77,123.46,179.55,12.06,9.79,1.29,1.26,0.43,0.42,13.75,13.75,1.46
12M 2023,1.47,27.22,11.43,17.26,247.58,367.63,13.41,13.29,1.11,1.1,0.39,0.39,105.9,105.9,1.04
12M 2024,1.13,24.56,14.11,11.58,323.9,257.68,14.86,12.48,1.13,1.14,0.41,0.4,18.2,18.2,1.26
