Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2012,,,,,,,,,,,,,-38.33,-38.33,0.91
12M 2013,29.83,37.98,75.82,-8.01,12.24,10.5,9.61,8.02,4.52,4.27,2.16,1.96,-67.09,-67.09,0.94
12M 2014,24.76,36.55,63.39,-2.08,14.74,16.08,9.99,9.18,4.67,4.82,2.3,2.36,-18.98,-18.98,0.78
12M 2015,25.27,48.54,77.81,-4.0,14.44,14.74,7.52,7.75,3.79,3.61,1.91,1.88,-31.8,-31.8,0.88
12M 2016,24.33,47.95,68.22,4.06,15.0,15.66,7.61,9.11,3.85,4.12,1.97,2.18,1508.95,1508.95,1.0
12M 2017,21.24,44.09,46.43,18.9,17.18,17.82,8.28,8.79,4.26,4.42,2.17,2.24,45.95,45.95,1.12
12M 2018,18.22,47.22,46.49,18.95,20.03,18.82,7.73,6.57,4.89,4.86,2.28,2.12,32.64,32.64,1.17
12M 2019,18.53,58.49,53.11,23.91,19.7,20.87,6.24,7.56,4.28,4.52,1.83,2.0,19.58,19.58,1.32
12M 2020,14.02,51.4,42.56,22.86,26.04,17.16,7.1,7.1,4.98,5.08,2.04,1.98,12.11,12.11,1.58
12M 2021,13.03,46.29,42.41,16.91,28.01,24.23,7.89,7.79,7.37,7.73,2.5,2.34,8.92,8.92,1.65
12M 2022,11.93,45.94,50.28,7.59,30.59,29.23,7.95,8.16,9.13,8.97,2.51,2.52,11.17,11.17,1.51
12M 2023,13.39,55.33,67.06,1.66,27.26,34.7,6.6,9.11,6.79,6.73,1.97,2.21,14.83,14.83,1.36
12M 2024,9.92,47.46,55.74,1.64,36.79,43.63,7.69,8.01,6.36,6.47,2.15,2.31,22.08,22.08,1.28
