Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2008,,,,,,7.07,,4.9,,1.15,,0.8,5.32,5.32,2.08
12M 2009,54.82,72.49,14.85,112.46,6.66,6.03,5.03,5.81,1.06,1.07,0.74,0.76,4.52,4.52,2.31
12M 2010,53.94,59.2,15.5,97.64,6.77,6.62,6.17,4.62,1.2,1.17,0.83,0.77,-14.71,-14.71,0.84
12M 2011,38.25,60.82,24.17,74.9,9.54,8.59,6.0,4.73,1.21,1.18,0.87,0.82,14.91,14.91,1.32
12M 2012,55.61,67.91,50.16,123.52,6.56,4.97,5.38,5.71,1.05,1.03,0.76,0.72,-3.33,-3.33,0.58
12M 2013,64.96,55.29,51.65,68.6,5.62,6.07,6.6,5.3,1.3,1.3,0.88,0.87,9.03,9.03,1.42
12M 2014,56.79,55.31,64.3,47.8,6.43,6.36,6.6,5.99,1.45,1.46,0.97,0.97,-126.82,-126.82,0.98
12M 2015,54.89,69.3,67.15,57.04,6.65,8.56,5.27,4.6,1.15,1.15,0.79,0.78,45.49,45.49,1.07
12M 2016,55.71,65.05,50.49,70.27,6.55,5.92,5.61,6.1,1.05,0.95,0.75,0.7,38.8,38.8,1.08
12M 2017,61.1,57.37,57.21,61.26,5.97,5.98,6.36,5.44,1.15,1.15,0.82,0.8,-7.57,-7.57,0.74
12M 2018,59.05,58.42,59.84,-1.42,6.18,5.46,6.25,5.91,1.45,1.45,0.98,0.93,19.12,19.12,1.17
12M 2019,69.65,62.6,57.15,75.1,5.24,5.73,5.83,5.74,1.09,1.07,0.76,0.76,-7.45,-7.45,0.7
12M 2020,60.71,59.71,37.48,82.94,6.01,6.42,6.11,6.0,0.97,0.95,0.71,0.7,-12.15,-12.15,0.81
12M 2021,54.17,49.74,21.7,82.21,6.74,5.49,7.34,5.86,1.37,1.35,0.96,0.9,-13.52,-13.52,0.83
12M 2022,58.23,64.4,25.39,97.24,6.27,7.27,5.67,5.31,1.2,1.2,0.83,0.83,-6.04,-6.04,0.66
12M 2023,59.32,75.12,34.96,99.48,6.15,6.77,4.86,5.32,0.83,0.83,0.61,0.62,-2.33,-2.33,0.47
12M 2024,63.33,58.73,41.17,80.89,5.76,5.43,6.21,6.39,0.82,0.82,0.61,0.61,-1.84,-1.84,0.42
