Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2011,,,,,,,,,,,,,3.01,3.01,1.78
12M 2012,80.22,159.66,46.19,193.69,4.55,4.09,2.29,2.08,3.7,3.58,1.01,0.93,2.24,2.24,2.25
12M 2013,78.16,179.27,55.81,201.62,4.67,4.47,2.04,1.89,3.93,3.66,1.01,0.95,2.71,2.71,1.77
12M 2014,78.21,165.08,33.01,210.28,4.67,4.63,2.21,2.26,4.05,3.82,1.04,1.02,3.27,3.27,1.75
12M 2015,81.95,196.9,26.99,251.86,4.45,4.38,1.85,1.9,3.38,3.35,0.94,0.94,8.34,8.34,1.19
12M 2016,80.42,182.61,27.98,235.05,4.54,4.99,2.0,1.96,3.64,3.68,0.98,1.0,10.0,10.0,1.15
12M 2017,66.44,152.23,47.64,171.03,5.49,5.92,2.4,2.28,4.88,4.86,1.2,1.2,9.72,9.72,1.19
12M 2018,51.02,131.04,65.48,116.58,7.15,8.56,2.79,2.63,6.61,6.73,1.45,,9.71,9.71,1.22
12M 2019,48.88,145.52,50.51,143.89,7.47,7.8,2.51,2.47,7.1,7.28,1.36,1.36,7.96,7.96,1.26
12M 2020,89.24,258.37,43.0,304.61,4.09,3.15,1.41,1.41,4.66,4.83,0.77,0.75,3.54,3.54,1.33
12M 2021,98.09,237.5,40.21,295.38,3.72,3.48,1.54,1.55,5.59,5.87,0.8,0.8,1.52,1.52,2.69
12M 2022,122.97,287.09,44.99,365.07,2.97,3.0,1.27,1.26,5.43,5.71,0.73,0.73,3.31,3.31,1.35
12M 2023,182.13,421.05,55.45,547.73,2.0,1.9,0.87,0.9,4.33,4.55,0.55,0.56,2.64,2.64,1.32
