Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2008,,,,,,25.68,,1.52,,3.19,,0.98,6.23,6.23,1.4
12M 2009,11.59,202.13,77.19,136.53,31.49,30.41,1.81,1.75,3.66,3.7,1.15,1.17,7.22,7.22,1.45
12M 2010,9.86,173.39,69.13,114.12,37.0,34.88,2.11,2.06,3.88,3.7,1.34,1.31,11.89,11.89,1.27
12M 2011,9.98,157.16,75.4,91.74,36.56,32.92,2.32,2.05,4.21,4.09,1.46,1.36,64.65,64.65,1.04
12M 2012,9.93,161.42,71.9,99.45,36.75,33.1,2.26,1.98,4.34,3.91,1.46,1.33,13.08,13.08,1.22
12M 2013,9.77,181.53,74.91,116.39,37.36,33.56,2.01,1.73,4.31,4.03,1.41,1.28,20.76,20.76,1.12
12M 2014,10.22,176.54,67.76,119.0,35.72,33.31,2.07,1.98,4.68,4.66,1.43,1.37,8.95,8.95,1.34
12M 2015,9.86,169.81,59.78,119.89,37.01,34.6,4.2,2.03,5.15,5.2,1.41,1.35,5.33,5.33,1.73
12M 2016,9.16,159.6,55.42,113.34,39.86,37.36,2.29,2.3,5.58,5.44,1.4,1.37,5.81,5.81,1.58
12M 2017,9.82,131.17,49.79,91.2,37.17,33.86,2.78,2.6,5.68,5.39,1.48,1.45,7.3,7.3,1.49
12M 2018,8.59,116.44,47.92,77.11,42.47,40.82,3.13,2.97,5.76,5.53,1.57,1.51,9.99,9.99,1.35
12M 2019,6.74,110.35,49.94,67.15,54.13,55.13,3.31,3.02,5.95,5.79,1.62,1.6,8.68,8.68,1.44
12M 2020,9.21,154.37,71.16,92.42,39.62,46.4,2.36,2.18,4.15,4.31,0.94,0.82,18.1,18.1,1.11
12M 2021,7.39,126.64,57.44,76.59,49.39,52.12,2.88,2.66,5.76,5.99,1.07,1.09,11.87,11.87,1.23
12M 2022,7.41,103.2,50.71,59.9,49.25,46.85,3.54,3.3,8.52,8.38,1.43,1.35,8.49,8.49,1.42
12M 2023,7.96,128.04,49.96,86.04,45.83,47.48,2.85,2.41,8.3,7.43,1.37,1.28,8.46,8.46,1.36
12M 2024,7.62,137.77,48.31,97.08,47.9,53.24,2.65,2.57,7.29,6.88,1.33,1.3,7.77,7.77,1.44
