Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2011,,,,,,,,,,,,,2.18,2.18,3.17
12M 2012,81.87,181.78,10.82,252.83,4.46,5.45,2.01,1.86,4.63,4.74,1.01,0.95,1.97,1.97,2.75
12M 2013,69.32,222.28,11.34,280.26,5.27,5.14,1.64,1.65,3.95,3.93,0.95,0.97,1.91,1.91,3.28
12M 2014,68.16,181.96,8.76,241.36,5.36,5.21,2.01,2.21,3.93,3.88,1.07,1.03,2.16,2.16,2.87
12M 2015,72.86,177.49,9.77,240.58,5.01,5.27,2.06,1.99,4.29,4.2,1.02,0.96,2.24,2.24,2.17
12M 2016,85.97,216.42,15.5,286.89,4.25,5.06,1.69,1.78,2.9,2.58,0.78,0.77,2.44,2.44,1.74
12M 2017,74.89,236.86,13.17,298.58,4.87,5.27,1.54,1.5,2.42,2.45,0.76,0.79,2.32,2.32,2.13
12M 2018,68.01,197.85,7.88,257.98,5.37,4.14,1.84,1.94,2.76,2.77,0.9,0.88,2.26,2.26,2.45
12M 2019,75.51,184.74,19.63,240.62,4.83,4.35,1.98,1.92,3.02,3.04,0.93,0.9,2.14,2.14,2.47
12M 2020,68.87,158.81,15.53,212.15,5.3,4.86,2.3,2.13,3.25,3.0,1.06,0.99,2.85,2.85,2.17
12M 2021,61.14,163.77,11.37,213.54,5.97,5.4,2.23,2.16,2.82,2.79,1.03,0.99,2.88,2.88,2.48
12M 2022,56.68,142.48,11.77,187.39,6.44,5.45,2.56,2.91,2.97,2.98,1.13,1.11,2.82,2.82,2.82
12M 2023,64.93,137.4,10.89,191.44,5.62,5.24,2.66,2.45,3.04,3.0,1.13,1.05,2.65,2.65,2.89
12M 2024,61.82,138.14,10.33,189.63,5.9,5.11,2.64,2.28,3.13,2.98,1.11,0.99,3.2,3.2,1.96
