Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2008,,,,,,4.15,,,,0.18,,0.14,0.9,0.9,4.02
12M 2009,114.21,,70.65,43.56,3.2,5.55,,,0.18,0.17,0.15,0.15,2.51,2.51,6.51
12M 2010,41.16,,19.08,22.08,8.87,29.6,,,0.17,0.17,0.12,0.1,0.36,0.36,15.0
12M 2011,12.92,,74.17,-61.25,28.24,24.92,,,0.2,0.2,0.12,0.13,0.97,0.97,3.15
12M 2012,7.47,,58.1,-50.63,48.89,52.66,,,0.45,15.48,0.14,0.13,1.32,1.32,1.8
12M 2013,2.2,,10.16,-7.96,165.79,192.61,,,11.7,9.77,0.14,0.12,0.4,0.4,7.46
12M 2014,24.79,6.4,29.4,1.79,14.72,7.66,57.05,19.86,6.34,3.98,0.15,0.13,0.55,0.55,3.39
12M 2015,51.16,17.53,57.5,11.19,7.13,5.99,20.82,16.65,4.76,4.77,0.13,0.12,0.68,0.68,2.53
12M 2016,45.99,23.99,79.16,-9.18,7.94,8.91,15.22,8.72,4.25,3.83,0.13,0.12,0.72,0.72,3.11
12M 2017,43.12,26.47,55.82,13.77,8.47,6.9,13.79,13.05,0.79,0.78,0.14,0.13,0.93,0.93,2.73
12M 2018,35.08,18.26,44.46,8.88,10.41,16.39,19.98,119.4,0.69,1.84,0.14,0.17,1.02,1.02,2.67
12M 2019,16.6,4.27,43.78,-22.91,21.99,22.72,85.54,61.44,1.74,1.5,0.13,0.13,1.9,1.9,1.69
12M 2020,19.18,9.9,113.63,-84.55,19.03,18.99,36.86,28.69,1.86,1.69,0.1,0.09,3.74,3.74,1.29
12M 2021,14.67,12.14,120.17,-93.36,24.88,26.71,30.05,29.93,5.53,5.67,0.11,0.1,1.01,1.01,2.11
12M 2022,12.02,15.91,315.41,-287.48,30.36,29.44,22.94,21.82,7.27,7.37,0.09,0.09,-0.85,-0.85,0.49
12M 2023,11.3,16.45,261.5,-233.75,32.29,31.67,22.18,24.03,9.81,10.27,0.12,0.12,2.85,2.85,3.74
12M 2024,33.65,30.68,33.22,31.11,10.85,11.14,11.9,12.38,3.69,3.41,0.07,0.07,0.91,0.91,3.64
