Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2008,,,,,,1.27,,,,1.63,,0.03,0.04,0.04,19.33
12M 2009,108.64,,125.26,-16.62,3.36,3.67,,3632.6,1.8,1.52,0.08,0.08,0.12,0.12,10.23
12M 2010,122.04,,122.06,-0.02,2.99,2.63,,11801.27,1.51,1.56,0.06,0.06,0.06,0.06,15.95
12M 2011,122.53,,84.15,38.38,2.98,2.78,,,2.44,2.36,0.08,0.08,0.11,0.11,12.51
12M 2012,153.72,,99.11,54.61,2.37,2.35,,,2.45,2.64,0.07,0.06,0.07,0.07,21.79
12M 2013,158.86,,92.68,66.18,2.3,2.22,,,3.27,3.81,0.05,0.05,0.06,0.06,29.02
12M 2014,149.87,,117.35,32.52,2.44,2.48,,,3.88,3.85,0.04,0.04,0.04,0.04,32.66
12M 2015,105.64,,148.0,-42.36,3.46,3.74,,,4.87,5.95,0.04,0.04,0.05,0.05,29.31
12M 2016,101.3,,154.3,-53.0,3.6,3.21,,,5.61,5.92,0.04,0.04,0.06,0.06,16.77
12M 2017,107.3,,152.56,-45.26,3.4,3.14,,,6.11,6.22,0.05,0.05,0.09,0.09,11.96
12M 2018,122.64,,136.7,-14.06,2.98,2.71,,,6.13,6.73,0.06,0.06,0.16,0.16,3.79
12M 2019,103.43,,101.69,1.74,3.53,4.66,,,6.71,7.33,0.06,0.06,0.13,0.13,4.49
12M 2020,179.76,,53.8,125.96,2.03,1.81,,,2.53,2.79,0.02,0.02,0.03,0.03,4.33
12M 2021,434.39,,47.02,387.37,0.84,0.78,,,0.95,1.09,0.01,0.01,0.01,0.01,65.25
12M 2022,115.95,,35.23,80.72,3.15,2.15,,,3.64,4.1,0.02,0.02,0.03,0.03,65.59
12M 2023,109.14,,47.21,61.93,3.34,4.26,,,5.99,18.34,0.01,0.01,0.02,0.02,18.01
12M 2024,51.01,,26.17,24.84,7.16,10.24,,,17.56,17.28,0.01,0.01,0.02,0.02,80.14
