Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2008,,,,,,2.7,,76.41,,0.37,,0.28,3.36,3.36,1.6
12M 2009,143.7,4.69,160.73,-12.34,2.54,2.72,77.78,63.06,0.31,0.32,0.25,0.25,-5.91,-5.91,0.77
12M 2010,37.34,3.74,136.37,-95.29,9.77,6.8,97.64,95.38,0.4,0.4,0.33,0.34,-1.55,-1.55,0.35
12M 2011,52.54,10.62,41.31,21.85,6.95,3.73,34.37,16.08,5.12,3.28,2.12,1.2,36.72,36.72,1.07
12M 2012,93.81,18.09,69.09,42.81,3.89,3.97,20.17,20.72,4.03,4.28,1.41,1.39,124.39,124.39,1.02
12M 2013,128.55,25.98,82.81,71.72,2.84,3.46,14.05,17.45,4.36,4.81,1.06,1.2,16.41,16.41,1.14
12M 2014,91.87,78.86,52.08,118.65,3.97,2.93,4.63,2.94,16.13,16.18,0.97,0.65,1.58,1.58,1.99
12M 2015,128.65,322.79,60.66,390.78,2.84,2.61,1.13,0.76,16.02,16.31,0.5,0.44,1.37,1.37,1.51
12M 2016,130.31,518.36,38.68,609.99,2.8,3.29,0.7,0.65,18.36,19.21,0.41,0.39,1.2,1.2,1.56
12M 2017,116.95,825.59,38.48,904.06,3.12,4.97,0.44,0.43,15.34,15.35,0.32,0.33,1.01,1.01,1.61
12M 2018,81.48,504.02,28.04,557.46,4.48,3.11,0.72,0.72,20.69,20.12,0.49,0.47,1.18,1.18,1.91
12M 2019,107.46,430.43,32.44,505.45,3.4,3.22,0.85,0.89,18.91,17.63,0.53,0.54,1.0,1.0,2.65
12M 2020,157.54,466.78,50.04,574.28,2.32,2.24,0.78,0.79,13.06,13.39,0.39,0.39,1.22,1.22,1.99
12M 2021,171.82,482.14,50.95,603.01,2.12,2.14,0.76,0.71,15.02,8.79,0.38,0.37,1.1,1.1,2.05
12M 2022,156.42,238.5,59.79,335.13,2.33,2.11,1.53,1.5,18.41,16.63,0.46,0.45,-18.62,-18.62,0.94
12M 2023,145.24,87.93,74.5,158.67,2.51,3.18,4.15,4.06,13.93,12.38,0.49,0.5,-14.24,-14.24,0.9
12M 2024,101.5,80.52,59.2,122.82,3.6,3.57,4.53,4.68,12.66,12.47,0.57,0.57,-19.82,-19.82,0.92
