Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.47
12M 2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92
12M 2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.53
12M 2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.96
12M 2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.77
12M 2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.54
12M 2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.57
12M 2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.04
12M 2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.39
12M 2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.27
12M 2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.02
12M 2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35
12M 2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47
12M 2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57
12M 2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69
